location_id,is-verified,is-hidden,is-location-screening-patients,is-location-collecting-specimens,location-name,location-address-street,location-address-locality,location-address-region,location-address-postal-code,lat,lng,location-place-of-service-type,location-contact-phone-main,location-contact-url-main,location-hours-of-operation,is-location-accepting-third-party-orders-for-testing,is-location-only-testing-patients-that-meet-criteria,is-location-by-appointment-only,location-contact-phone-appointments,location-contact-url-appointments,location-specific-testing-criteria,additional-information-for-patients,data-source,is-ready-for-prod,location-address-district
2e9c4a23-a973-4468-8140-cc9b2066273b,TRUE,FALSE,TRUE,FALSE,Mobile County Health Department,251 North Bayou Street,Mobile,AL,,30.692268,-88.05468,Public Health Department,251-690-8158,http://www.mobilecountyhealth.org/,Weekdays 8 a.m. - 5 p.m.,FALSE,TRUE,TRUE,251-690-8158,,http://www.alabamapublichealth.gov/infectiousdiseases/cov-testing.html,"If a person has questions about being tested for COVID-19, they should call their healthcare provider to make arrangements for testing. It is important to call your healthcare provider's office before going in to let them know you may have COVID-19. This will help the healthcare provider's office take steps to keep others from getting infected or exposed to COVID-19. If you do not have a healthcare provider, please call 1-888-264-2256, starting March 14 at 8:00 a.m. In the event the line is busy, please try to call again.",provider website,TRUE,Mobile County
75843780-3856-4220-b9cb-1d0422c70dea,TRUE,FALSE,TRUE,FALSE,Elmore County Health Department,2500 Fairlane Drive,Montgomery,AL,,32.33194,-86.23402,Public Health Department,334-277-8464,http://www.adph.org/elmore/,Weekdays 8 a.m. - 5 p.m.,FALSE,TRUE,TRUE,334-277-8464,,http://www.alabamapublichealth.gov/infectiousdiseases/cov-testing.html,"If a person has questions about being tested for COVID-19, they should call their healthcare provider to make arrangements for testing. It is important to call your healthcare provider's office before going in to let them know you may have COVID-19. This will help the healthcare provider's office take steps to keep others from getting infected or exposed to COVID-19. If you do not have a healthcare provider, please call 1-888-264-2256, starting March 14 at 8:00 a.m. In the event the line is busy, please try to call again.",provider website,TRUE,Montgomery County
f944d0f3-add8-4c2d-bac7-8c492dff0156,TRUE,FALSE,TRUE,TRUE,Alabama Department of Public Health,201 Monroe Street,Montgomery,AL,36104,32.3787,-86.30618,Public Health Department,334-206-5300,http://www.alabamapublichealth.gov/,Weekdays 8 a.m. - 5 p.m.,TRUE,FALSE,TRUE,1-888-264-2256,,http://www.alabamapublichealth.gov/infectiousdiseases/cov-testing.html,"If a person has questions about being tested for COVID-19, they should call their healthcare provider to make arrangements for testing. It is important to call your healthcare provider's office before going in to let them know you may have COVID-19. This will help the healthcare provider's office take steps to keep others from getting infected or exposed to COVID-19. If you do not have a healthcare provider, please call 1-888-264-2256, starting March 14 at 8:00 a.m. In the event the line is busy, please try to call again.",provider website,TRUE,Montgomery County
42179421-5f55-4168-a2d6-4573a1de2198,TRUE,FALSE,TRUE,FALSE,Dallas County Health Department,100 Samuel O Moseley Drive,Selma,AL,,32.431511,-87.0553614,Public Health Department,334-874-2550,http://www.adph.org/dallas/,Weekdays 8 a.m. - 5 p.m.,FALSE,TRUE,TRUE,334-874-2550,,http://www.alabamapublichealth.gov/infectiousdiseases/cov-testing.html,"If a person has questions about being tested for COVID-19, they should call their healthcare provider to make arrangements for testing. It is important to call your healthcare provider's office before going in to let them know you may have COVID-19. This will help the healthcare provider's office take steps to keep others from getting infected or exposed to COVID-19. If you do not have a healthcare provider, please call 1-888-264-2256, starting March 14 at 8:00 a.m. In the event the line is busy, please try to call again.",provider website,TRUE,Dallas County
e7ffa38c-4d4e-49d7-8625-a6bc117f2be1,TRUE,FALSE,TRUE,TRUE,Carbon Health - Berkeley,2920 Telegraph Ave,Berkeley,CA,94705,37.8569028,-122.2600272,Clinic,510-686-3621,https://carbonhealth.com/berkeley,,FALSE,TRUE,TRUE,510-686-3621,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
8c02cfac-815c-42eb-82ca-26a8d7960b78,TRUE,FALSE,TRUE,TRUE,El Camino Health Urgent Care - Cupertino,19600 Vallco Pkwy Ste 170,Cupertino,CA,95014,37.32561,-122.01135,Urgent Care,650-338-4776,https://carbonhealth.com/cupertino,,FALSE,TRUE,TRUE,650-338-4776,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
cc7e4dc1-e0c4-4092-818f-ae7a66e2dbd0,TRUE,FALSE,TRUE,TRUE,NorthBay HealthCare - Fairfield,"1320 Travis Blvd, Suite C",Fairfield,CA,94533,38.25821,-122.050545,Urgent Care,707-646-4000,https://carbonhealth.com/fairfield-northbay,,FALSE,TRUE,TRUE,707-646-4000,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
30615bb2-78f5-49e9-a02b-176558358c62,TRUE,FALSE,TRUE,TRUE,Stanford Primary Care in Los Altos,960 N. San Antonio Road,Los Altos,CA,94022,37.399475,-122.114334,Clinic,650-498-9000,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-los-altos.html,,TRUE,TRUE,TRUE,650-498-9000,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-los-altos.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
b797681e-37cd-4755-976e-1d55c34389aa,TRUE,FALSE,TRUE,TRUE,Carbon Health - Echo Park,"2110 Sunset Blvd, Suite M",Los Angeles,CA,90026,34.077534,-118.26395,Clinic,833-873-2852,https://carbonhealth.com/echo-park,,FALSE,TRUE,TRUE,833-873-2852,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
b8e9fca8-8dac-4de7-9700-965765f96686,TRUE,FALSE,TRUE,TRUE,Menlo Medical Clinic in Menlo Park - 321 Middlefield,"321 Middlefield Road, 1st Floor",Menlo Park,CA,94025,37.45971,-122.174324,Clinic,650-498-6500,https://stanfordhealthcare.org/medical-clinics/menlo-medical-clinic-menlo-park-321-middlefield.html,,TRUE,TRUE,TRUE,650-498-6500,https://stanfordhealthcare.org/medical-clinics/menlo-medical-clinic-menlo-park-321-middlefield.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
fb91ab8f-d386-4dd1-a43c-2f4527884af1,TRUE,FALSE,TRUE,TRUE,Menlo Medical Clinic in Menlo Park - 1300 Crane,1300 Crane Street,Menlo Park,CA,94025,37.45266,-122.18802,Clinic,650-498-6500,https://stanfordhealthcare.org/medical-clinics/menlo-medical-clinic-menlo-park-1300-crane.html,,TRUE,TRUE,TRUE,650-498-6500,https://stanfordhealthcare.org/medical-clinics/menlo-medical-clinic-menlo-park-1300-crane.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
0172a775-c12d-46c7-ae37-a804066caaaf,TRUE,FALSE,TRUE,TRUE,El Camino Health Urgent Care - Mountain View,1150 West El Camino Real,Mountain View,CA,94040,37.3880548,-122.0877361,Urgent Care,650-695-5008,https://carbonhealth.com/mountain-view,,FALSE,TRUE,TRUE,650-695-5008,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
2dbf6811-9dbe-4583-aff6-d9d1573f877c,TRUE,FALSE,TRUE,TRUE,Carbon Health - Oakland,411 Grand Ave,Oakland,CA,94610,37.8085267,-122.2535429,Clinic,510-844-4097,https://carbonhealth.com/oakland,,FALSE,TRUE,TRUE,510-844-4097,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
6d0e470d-ebc7-4631-a11f-399538434c3b,TRUE,FALSE,TRUE,TRUE,Express Care Palo Alto,"211 Quarry Road, Suite 102",Palo Alto,CA,94304,37.439533,-122.17112,Urgent Care,650-736-5211,https://stanfordhealthcare.org/medical-clinics/express-care-palo-alto.html,,TRUE,TRUE,TRUE,650-736-5211,https://stanfordhealthcare.org/medical-clinics/express-care-palo-alto.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
70fa0ea7-28f4-40f0-be6b-0dd4d49b4b33,TRUE,FALSE,TRUE,TRUE,Stanford Primary Care in Palo Alto,211 Quarry Road,Palo Alto,CA,94304,37.439533,-122.17112,Clinic,650-498-9000,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-palo-alto.html,,TRUE,TRUE,TRUE,650-498-9000,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-palo-alto.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
a37e103b-585f-4c5a-b09c-4a4f2aca20b0,TRUE,FALSE,TRUE,TRUE,Senior Care,211 Quarry Road,Palo Alto,CA,94304,37.439533,-122.17112,Clinic,650-725-5222,https://stanfordhealthcare.org/medical-clinics/senior-care.html,,TRUE,TRUE,TRUE,650-725-5222,https://stanfordhealthcare.org/medical-clinics/senior-care.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
074ef78b-5ef7-4bad-8d7c-f7c94cf913de,TRUE,FALSE,TRUE,TRUE,Carbon Health - Pasadena,600 E Colorado Blvd #120,Pasadena,CA,91101,34.14586,-118.13798,Clinic,323-301-7988,https://carbonhealth.com/pasadena,,FALSE,TRUE,TRUE,323-301-7988,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
18ec8e8d-7243-4516-b1eb-2bb6cf41919a,TRUE,FALSE,TRUE,TRUE,Stanford Primary Care in Portola Valley,3250 Alpine Road,Portola Valley,CA,94028,37.398994,-122.1925,Clinic,650-498-9000,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-portola-valley.html,,TRUE,TRUE,TRUE,650-498-9000,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-portola-valley.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
7580d8c6-dbf8-4120-8105-9c930695daad,TRUE,FALSE,TRUE,TRUE,Carbon Health - SF Castro,1998 Market St,San Francisco,CA,94102,37.769695,-122.426285,Clinic,415-792-6040,https://carbonhealth.com/san-francisco,,FALSE,TRUE,TRUE,415-792-6040,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
8998e399-4363-48f7-a497-293bcba48124,TRUE,FALSE,TRUE,TRUE,Carbon Health - SF Financial District,55 Pacific Ave,San Francisco,CA,94111,37.798084,-122.397964,Clinic,415-200-2099,https://carbonhealth.com/carbon-financial-district,,FALSE,TRUE,TRUE,415-200-2099,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
91141e83-76a6-4a31-a0ea-fda648262002,TRUE,FALSE,TRUE,TRUE,El Camino Health Urgent Care - San Jose,4150 N 1st St ,San Jose,CA,95134,37.41552,-121.9546,Urgent Care,669-200-4558,https://carbonhealth.com/san-jose,,FALSE,TRUE,TRUE,669-200-4558,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
752b3f82-f3f6-4bae-b795-980ce4afebfb,TRUE,FALSE,TRUE,TRUE,Express Care San Jose,"52 Skytop Street, Suite 10",San Jose,CA,95134,37.404102,-121.94319,Urgent Care,669-294-8888,https://stanfordhealthcare.org/medical-clinics/express-care-san-jose.html,,TRUE,TRUE,TRUE,669-294-8888,https://stanfordhealthcare.org/medical-clinics/express-care-san-jose.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
8f654c83-5912-49bc-b701-c0487bc46fbf,TRUE,FALSE,TRUE,TRUE,Stanford Primary Care in Santa Clara,"2518 Mission College Boulevard, Suite 101",Santa Clara,CA,95054,37.389584,-121.9714,Clinic,408-688-9720,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-santa-clara.html,,TRUE,TRUE,TRUE,408-688-9720,https://stanfordhealthcare.org/medical-clinics/stanford-primary-care-santa-clara.html,,https://med.stanford.edu/covid19.html,provider website,TRUE,
557d0b41-efc4-4ab7-b1bb-2e6f860b6d63,TRUE,FALSE,TRUE,TRUE,NorthBay HealthCare - Vacaville,"1679 E Monte Vista Ave, Suite 104",Vacaville,CA,95688,38.364864,-121.96489,Urgent Care,707-624-7400,https://carbonhealth.com/vacaville,,FALSE,TRUE,TRUE,707-624-7400,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,TRUE,
700116e4-5256-4393-8a5d-be2f362658df,TRUE,FALSE,TRUE,TRUE,AdventHealth Centra Care Daytona,1014 West International Speedway Boulevard,Daytona,FL,32114,29.202652,-81.041916,Urgent Care,386-872-5044,https://centracare.adventhealth.com/urgent-care/daytona,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm,TRUE,TRUE,TRUE,386-872-5044,https://www.adventhealth.com/schedule-urgent-care?location=1014%2BWest%2BInternational%2BSpeedway%2BBoulevard%252C%2BDaytona%252C%2BFL%252C%2B32114,,Formerly known as Florida Hospital Centra Care,provider website,TRUE,
4f1f81c7-27d4-487d-b685-0653ce2b3196,TRUE,FALSE,TRUE,TRUE,AdventHealth Centra Care DeLand,2293 South Woodland Boulevard,DeLand,FL,32720,28.98847,-81.30044,Urgent Care,386-279-7010,https://centracare.adventhealth.com/urgent-care/deland,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm,TRUE,TRUE,TRUE,386-279-7010,https://www.adventhealth.com/schedule-urgent-care?location=2293%2BSouth%2BWoodland%2BBoulevard%252C%2BDeLand%252C%2BFL%252C%2B32720,,Formerly known as Florida Hospital Centra Care,provider website,TRUE,
b5b7e0cd-12fa-4960-8998-9d4e79c4a390,TRUE,FALSE,TRUE,TRUE,AdventHealth Centra Care Orange Lake,8201 West Irlo Bronson Highway,Kissimmee,FL,34747,28.3476914,-81.6139114,Urgent Care,407-465-0846,https://centracare.adventhealth.com/urgent-care/orange-lake,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm,TRUE,TRUE,TRUE,407-465-0846,https://www.adventhealth.com/schedule-urgent-care?location=8201%2BWest%2BIrlo%2BBronson%2BHighway%252C%2BKissimmee%252C%2BFL%252C%2B34747,,Formerly known as Florida Hospital Centra Care,provider website,TRUE,
b08514a6-a473-413a-927f-d9fbddf59362,TRUE,FALSE,TRUE,TRUE,AdventHealth Centra Care Poinciana,3759 Pleasant Hill Road,Kissimmee,FL,34746,28.1842261,-81.4386069,Urgent Care,863-419-2723,https://centracare.adventhealth.com/urgent-care/poinciana,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm,TRUE,TRUE,TRUE,863-419-2723,https://www.adventhealth.com/hospital/adventhealth-heart-florida/schedule-urgent-care?location=3759%2BPleasant%2BHill%2BRoad%252C%2BKissimmee%252C%2BFL%252C%2B34746,,Formerly known as Urgent Care Poinciana,provider website,TRUE,
60abf6fc-b8de-4c9e-8a44-b7ec09ffbd15,TRUE,FALSE,TRUE,TRUE,AdventHealth Centra Care Hunter's Creek,3293 Greenwald Way North,Kissimmee,FL,34741,28.347033,-81.41916,Urgent Care,407-847-2796,https://centracare.adventhealth.com/urgent-care/hunters-creek,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm,TRUE,TRUE,TRUE,407-847-2796,https://www.adventhealth.com/schedule-urgent-care?location=3293%2BGreenwald%2BWay%2BNorth%252C%2BKissimmee%252C%2BFL%252C%2B34741,,Formerly known as Florida Hospital Centra Care,provider website,TRUE,
c02d23bb-351b-4363-a289-f00edbfa86f2,TRUE,FALSE,TRUE,TRUE,AdventHealth Centra Care Kissimmee,4320 West Vine Street,Kissimmee,FL,34746,28.303818,-81.4553,Urgent Care,407-390-1888,https://centracare.adventhealth.com/urgent-care/kissimmee,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm,TRUE,TRUE,TRUE,407-390-1888,https://www.adventhealth.com/schedule-urgent-care?location=4320%2BWest%2BVine%2BStreet%252C%2BKissimmee%252C%2BFL%252C%2B34746,,Formerly known as Florida Hospital Centra Care,provider website,TRUE,
fc9be220-c830-456e-841e-b1e45a4622a7,TRUE,FALSE,TRUE,TRUE,AdventHealth Centra Care Lake Mary,2948 West Lake Mary Boulevard,Lake Mary,FL,32746,28.7566135,-81.331011,Urgent Care,407-732-7478,https://centracare.adventhealth.com/urgent-care/lake-mary,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm,TRUE,TRUE,TRUE,407-732-7478,https://www.adventhealth.com/schedule-urgent-care?location=2948%2BWest%2BLake%2BMary%2BBoulevard%252C%2BLake%2BMary%252C%2BFL%252C%2B32746,,Formerly known as Lake Mary Centra Care,provider website,TRUE,
7770c7db-627a-4c57-9b4b-0ff1548e798a,TRUE,FALSE,TRUE,TRUE,AdventHealth Centra Care Leesburg,1103 North 14th Street,Leesburg,FL,34748,28.824795,-81.8875,Urgent Care,352-314-2328,https://centracare.adventhealth.com/urgent-care/leesburg,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm,TRUE,TRUE,TRUE,352-314-2328,https://www.adventhealth.com/schedule-urgent-care?location=1103%2BNorth%2B14th%2BStreet%252C%2BLeesburg%252C%2BFL%252C%2B34748,,Formerly known as Florida Hospital Centra Care,provider website,TRUE,
